4 5 33
4 6 8
4 6 11
4 6 14
4 6 17
4 6 20
4 6 23
4 6 26
4 6 29
4 6 32
4 7 10
4 7 13
4 7 16
4 7 19
4 7 22
4 7 25
4 7 28
4 7 31
4 7 34
4 8 9
4 8 12
4 8 15
4 8 18
4 8 21
4 8 24
4 8 27
4 8 30
4 8 33
4 9 11
4 9 14
4 9 17
4 9 20
4 9 23
4 9 26
4 9 29
4 9 32
4 10 13
4 10 16
4 10 19
4 10 22
4 10 25
4 10 28
4 10 31
4 10 34
4 11 12
4 11 15
4 11 18
4 11 21
4 11 24
4 11 27
4 11 30
4 11 33
4 12 14
4 12 17
4 12 20
4 12 23
4 12 26
4 12 29
4 12 32
4 13 16
4 13 19
4 13 22
4 13 25
4 13 28
4 13 31
4 13 34
4 14 15
4 14 18
4 14 21
4 14 24
4 14 27
4 14 30
4 14 33
4 15 17
4 15 20
4 15 23
4 15 26
4 15 29
4 15 32
4 16 19
4 16 22
4 16 25
4 16 28
4 16 31
4 16 34
4 17 18
4 17 21
4 17 24
4 17 27
4 17 30
4 17 33
4 18 20
4 18 23
4 18 26
4 18 29
4 18 32
4 19 22
4 19 25
4 19 28
4 19 31
4 19 34
4 20 21
4 20 24
4 20 27
4 20 30
4 20 33
4 21 23
4 21 26
4 21 29
4 21 32
4 22 25
4 22 28
4 22 31
4 22 34
4 23 24
4 23 27
4 23 30
4 23 33
4 24 26
4 24 29
4 24 32
4 25 28
4 25 31
4 25 34
4 26 27
4 26 30
4 26 33
4 27 29
4 27 32
4 28 31
4 28 34
4 29 30
4 29 33
4 30 32
4 31 34
4 32 33
5 6 7
5 6 10
5 6 13
5 6 16
5 6 19
5 6 22
5 6 25
5 6 28
5 6 31
5 6 34
5 7 9
5 7 12
5 7 15
5 7 18
5 7 21
5 7 24
5 7 27
5 7 30
5 7 33
5 8 11
5 8 14
5 8 17
5 8 20
5 8 23
5 8 26
5 8 29
5 8 32
5 9 10
5 9 13
5 9 16
5 9 19
5 9 22
5 9 25
5 9 28
5 9 31
5 9 34
5 10 12
5 10 15
5 10 18
5 10 21
5 10 24
5 10 27
5 10 30
5 10 33
5 11 14
5 11 17
5 11 20
5 11 23
5 11 26
5 11 29
5 11 32
5 12 13
5 12 16
5 12 19
5 12 22
5 12 25
5 12 28
5 12 31
5 12 34
5 13 15
5 13 18
5 13 21
5 13 24
5 13 27
5 13 30
5 13 33
5 14 17
5 14 20
5 14 23
5 14 26
5 14 29
5 14 32
5 15 16
5 15 19
5 15 22
5 15 25
5 15 28
5 15 31
5 15 34
5 16 18
5 16 21
5 16 24
5 16 27
5 16 30
5 16 33
5 17 20
5 17 23
5 17 26
5 17 29
5 17 32
5 18 19
5 18 22
5 18 25
5 18 28
5 18 31
5 18 34
5 19 21
5 19 24
5 19 27
5 19 30
5 19 33
5 20 23
5 20 26
5 20 29
5 20 32
5 21 22
5 21 25
5 21 28
5 21 31
5 21 34
5 22 24
5 22 27
5 22 30
5 22 33
5 23 26
5 23 29
5 23 32
5 24 25
5 24 28
5 24 31
5 24 34
5 25 27
5 25 30
5 25 33
5 26 29
5 26 32
5 27 28
5 27 31
5 27 34
5 28 30
5 28 33
5 29 32
5 30 31
5 30 34
5 31 33
5 33 34
6 7 8
6 7 11
6 7 14
6 7 17
6 7 20
6 7 23
6 7 26
6 7 29
6 7 32
6 8 10
6 8 13
6 8 16
6 8 19
6 8 22
6 8 25
6 8 28
6 8 31
6 8 34
6 9 12
6 9 15
6 9 18
6 9 21
6 9 24
6 9 27
6 9 30
6 9 33
6 10 11
6 10 14
6 10 17
6 10 20
6 10 23
6 10 26
6 10 29
6 10 32
6 11 13
6 11 16
6 11 19
6 11 22
6 11 25
6 11 28
6 11 31
6 11 34
6 12 15
6 12 18
6 12 21
6 12 24
6 12 27
6 12 30
6 12 33
6 13 14
6 13 17
6 13 20
6 13 23
6 13 26
6 13 29
6 13 32
6 14 16
6 14 19
6 14 22
6 14 25
6 14 28
6 14 31
6 14 34
6 15 18
6 15 21
6 15 24
6 15 27
6 15 30
6 15 33
6 16 17
6 16 20
6 16 23
6 16 26
6 16 29
6 16 32
6 17 19
6 17 22
6 17 25
6 17 28
6 17 31
6 17 34
6 18 21
6 18 24
6 18 27
6 18 30
6 18 33
6 19 20
6 19 23
6 19 26
6 19 29
6 19 32
6 20 22
6 20 25
6 20 28
6 20 31
6 20 34
6 21 24
6 21 27
6 21 30
6 21 33
6 22 23
6 22 26
6 22 29
6 22 32
6 23 25
6 23 28
6 23 31
6 23 34
6 24 27
6 24 30
6 24 33
6 25 26
6 25 29
6 25 32
6 26 28
6 26 31
6 26 34
6 27 30
6 27 33
6 28 29
6 28 32
6 29 31
6 29 34
6 30 33
6 31 32
6 32 34
7 8 9
7 8 12
7 8 15
7 8 18
7 8 21
7 8 24
7 8 27
7 8 30
7 8 33
7 9 11
7 9 14
7 9 17
7 9 20
7 9 23
7 9 26
7 9 29
7 9 32
7 10 13
7 10 16
7 10 19
7 10 22
7 10 25
7 10 28
7 10 31
7 10 34
7 11 12
7 11 15
7 11 18
7 11 21
7 11 24
7 11 27
7 11 30
7 11 33
7 12 14
7 12 17
7 12 20
7 12 23
7 12 26
7 12 29
7 12 32
7 13 16
7 13 19
7 13 22
7 13 25
7 13 28
7 13 31
7 13 34
7 14 15
7 14 18
7 14 21
7 14 24
7 14 27
7 14 30
7 14 33
7 15 17
7 15 20
7 15 23
7 15 26
7 15 29
7 15 32
7 16 19
7 16 22
7 16 25
7 16 28
7 16 31
7 16 34
7 17 18
7 17 21
7 17 24
7 17 27
7 17 30
7 17 33
7 18 20
7 18 23
7 18 26
7 18 29
7 18 32
7 19 22
7 19 25
7 19 28
7 19 31
7 19 34
7 20 21
7 20 24
7 20 27
7 20 30
7 20 33
7 21 23
7 21 26
7 21 29
7 21 32
7 22 25
7 22 28
7 22 31
7 22 34
7 23 24
7 23 27
7 23 30
7 23 33
7 24 26
7 24 29
7 24 32
7 25 28
7 25 31
7 25 34
7 26 27
7 26 30
7 26 33
7 27 29
7 27 32
7 28 31
7 28 34
7 29 30
7 29 33
7 30 32
7 31 34
7 32 33
8 9 10
8 9 13
8 9 16
8 9 19
8 9 22
8 9 25
8 9 28
8 9 31
8 9 34
8 10 12
8 10 15
8 10 18
8 10 21
8 10 24
8 10 27
8 10 30
8 10 33
8 11 14
8 11 17
8 11 20
8 11 23
8 11 26
8 11 29
8 11 32
8 12 13
8 12 16
8 12 19
8 12 22
8 12 25
8 12 28
8 12 31
8 12 34
8 13 15
8 13 18
8 13 21
8 13 24
8 13 27
8 13 30
8 13 33
8 14 17
8 14 20
8 14 23
8 14 26
8 14 29
8 14 32
8 15 16
8 15 19
8 15 22
8 15 25
8 15 28
8 15 31
8 15 34
8 16 18
8 16 21
8 16 24
8 16 27
8 16 30
8 16 33
8 17 20
8 17 23
8 17 26
8 17 29
8 17 32
8 18 19
8 18 22
8 18 25
8 18 28
8 18 31
8 18 34
8 19 21
8 19 24
8 19 27
8 19 30
8 19 33
8 20 23
8 20 26
8 20 29
8 20 32
8 21 22
8 21 25
8 21 28
8 21 31
8 21 34
8 22 24
8 22 27
8 22 30
8 22 33
8 23 26
8 23 29
8 23 32
8 24 25
8 24 28
8 24 31
8 24 34
8 25 27
8 25 30
8 25 33
8 26 29
8 26 32
8 27 28
8 27 31
8 27 34
8 28 30
8 28 33
8 29 32
8 30 31
8 30 34
8 31 33
8 33 34
9 10 11
9 10 14
9 10 17
9 10 20
9 10 23
9 10 26
9 10 29
9 10 32
9 11 13
9 11 16
9 11 19
9 11 22
9 11 25
9 11 28
9 11 31
9 11 34
9 12 15
9 12 18
9 12 21
9 12 24
9 12 27
9 12 30
9 12 33
9 13 14
9 13 17
9 13 20
9 13 23
9 13 26
9 13 29
9 13 32
9 14 16
9 14 19
9 14 22
9 14 25
9 14 28
9 14 31
9 14 34
9 15 18
9 15 21
9 15 24
9 15 27
9 15 30
9 15 33
9 16 17
9 16 20
9 16 23
9 16 26
9 16 29
9 16 32
9 17 19
9 17 22
9 17 25
9 17 28
9 17 31
9 17 34
9 18 21
9 18 24
9 18 27
9 18 30
9 18 33
9 19 20
9 19 23
9 19 26
9 19 29
9 19 32
9 20 22
9 20 25
9 20 28
9 20 31
9 20 34
9 21 24
9 21 27
9 21 30
9 21 33
9 22 23
9 22 26
9 22 29
9 22 32
9 23 25
9 23 28
9 23 31
9 23 34
9 24 27
9 24 30
9 24 33
9 25 26
9 25 29
9 25 32
9 26 28
9 26 31
9 26 34
9 27 30
9 27 33
9 28 29
9 28 32
9 29 31
9 29 34
9 30 33
9 31 32
9 32 34
10 11 12
10 11 15
10 11 18
10 11 21
10 11 24
10 11 27
10 11 30
10 11 33
10 12 14
10 12 17
10 12 20
10 12 23
10 12 26
10 12 29
10 12 32
10 13 16
10 13 19
10 13 22
10 13 25
10 13 28
10 13 31
10 13 34
10 14 15
10 14 18
10 14 21
10 14 24
10 14 27
10 14 30
10 14 33
10 15 17
10 15 20
10 15 23
10 15 26
10 15 29
10 15 32
10 16 19
10 16 22
10 16 25
10 16 28
10 16 31
10 16 34
10 17 18
10 17 21
10 17 24
10 17 27
10 17 30
10 17 33
10 18 20
10 18 23
10 18 26
10 18 29
10 18 32
10 19 22
10 19 25
10 19 28
10 19 31
10 19 34
10 20 21
10 20 24
10 20 27
10 20 30
10 20 33
10 21 23
10 21 26
10 21 29
10 21 32
10 22 25
10 22 28
10 22 31
10 22 34
10 23 24
10 23 27
10 23 30
10 23 33
10 24 26
10 24 29
10 24 32
10 25 28
10 25 31
10 25 34
10 26 27
10 26 30
10 26 33
10 27 29
10 27 32
10 28 31
10 28 34
10 29 30
10 29 33
10 30 32
10 31 34
10 32 33
11 12 13
11 12 16
11 12 19
11 12 22
11 12 25
11 12 28
11 12 31
11 12 34
11 13 15
11 13 18
11 13 21
11 13 24
11 13 27
11 13 30
11 13 33
11 14 17
11 14 20
11 14 23
11 14 26
11 14 29
11 14 32
11 15 16
11 15 19
11 15 22
11 15 25
11 15 28
11 15 31
11 15 34
11 16 18
11 16 21
11 16 24
11 16 27
11 16 30
11 16 33
11 17 20
11 17 23
11 17 26
11 17 29
11 17 32
11 18 19
11 18 22
11 18 25
11 18 28
11 18 31
11 18 34
11 19 21
11 19 24
11 19 27
11 19 30
11 19 33
11 20 23
11 20 26
11 20 29
11 20 32
11 21 22
11 21 25
11 21 28
11 21 31
11 21 34
11 22 24
11 22 27
11 22 30
11 22 33
11 23 26
11 23 29
11 23 32
11 24 25
11 24 28
11 24 31
11 24 34
11 25 27
11 25 30
11 25 33
11 26 29
11 26 32
11 27 28
11 27 31
11 27 34
11 28 30
11 28 33
11 29 32
11 30 31
11 30 34
11 31 33
11 33 34
12 13 14
12 13 17
12 13 20
12 13 23
12 13 26
12 13 29
12 13 32
12 14 16
12 14 19
12 14 22
12 14 25
12 14 28
12 14 31
12 14 34
12 15 18
12 15 21
12 15 24
12 15 27
12 15 30
12 15 33
12 16 17
12 16 20
12 16 23
12 16 26
12 16 29
12 16 32
12 17 19
12 17 22
12 17 25
12 17 28
12 17 31
12 17 34
12 18 21
12 18 24
12 18 27
12 18 30
12 18 33
12 19 20
12 19 23
12 19 26
12 19 29
12 19 32
12 20 22
12 20 25
12 20 28
12 20 31
12 20 34
12 21 24
12 21 27
12 21 30
12 21 33
12 22 23
12 22 26
12 22 29
12 22 32
12 23 25
12 23 28
12 23 31
12 23 34
12 24 27
12 24 30
12 24 33
12 25 26
12 25 29
12 25 32
12 26 28
12 26 31
12 26 34
12 27 30
12 27 33
12 28 29
12 28 32
12 29 31
12 29 34
12 30 33
12 31 32
12 32 34
13 14 15
13 14 18
13 14 21
13 14 24
13 14 27
13 14 30
13 14 33
13 15 17
13 15 20
13 15 23
13 15 26
13 15 29
13 15 32
13 16 19
13 16 22
13 16 25
13 16 28
13 16 31
13 16 34
13 17 18
13 17 21
13 17 24
13 17 27
13 17 30
13 17 33
13 18 20
13 18 23
13 18 26
13 18 29
13 18 32
13 19 22
13 19 25
13 19 28
13 19 31
13 19 34
13 20 21
13 20 24
13 20 27
13 20 30
13 20 33
13 21 23
13 21 26
13 21 29
13 21 32
13 22 25
13 22 28
13 22 31
13 22 34
13 23 24
13 23 27
13 23 30
13 23 33
13 24 26
13 24 29
13 24 32
13 25 28
13 25 31
13 25 34
13 26 27
13 26 30
13 26 33
13 27 29
13 27 32
13 28 31
13 28 34
13 29 30
13 29 33
13 30 32
13 31 34
13 32 33
14 15 16
14 15 19
14 15 22
14 15 25
14 15 28
14 15 31
14 15 34
14 16 18
14 16 21
14 16 24
14 16 27
14 16 30
14 16 33
14 17 20
14 17 23
14 17 26
14 17 29
14 17 32
14 18 19
14 18 22
14 18 25
14 18 28
14 18 31
14 18 34
14 19 21
14 19 24
14 19 27
14 19 30
14 19 33
14 20 23
14 20 26
14 20 29
14 20 32
14 21 22
14 21 25
14 21 28
14 21 31
14 21 34
14 22 24
14 22 27
14 22 30
14 22 33
14 23 26
14 23 29
14 23 32
14 24 25
14 24 28
14 24 31
14 24 34
14 25 27
14 25 30
14 25 33
14 26 29
14 26 32
14 27 28
14 27 31
14 27 34
14 28 30
14 28 33
14 29 32
14 30 31
14 30 34
14 31 33
14 33 34
15 16 17
15 16 20
15 16 23
15 16 26
15 16 29
15 16 32
15 17 19
15 17 22
15 17 25
15 17 28
15 17 31
15 17 34
15 18 21
15 18 24
15 18 27
15 18 30
15 18 33
15 19 20
15 19 23
15 19 26
15 19 29
15 19 32
15 20 22
15 20 25
15 20 28
15 20 31
15 20 34
15 21 24
15 21 27
15 21 30
15 21 33
15 22 23
15 22 26
15 22 29
15 22 32
15 23 25
15 23 28
15 23 31
15 23 34
15 24 27
15 24 30
15 24 33
15 25 26
15 25 29
15 25 32
15 26 28
15 26 31
15 26 34
15 27 30
15 27 33
15 28 29
15 28 32
15 29 31
15 29 34
15 30 33
15 31 32
15 32 34
16 17 18
16 17 21
16 17 24
16 17 27
16 17 30
16 17 33
16 18 20
16 18 23
16 18 26
16 18 29
16 18 32
16 19 22
16 19 25
16 19 28
16 19 31
16 19 34
16 20 21
16 20 24
16 20 27
16 20 30
16 20 33
16 21 23
16 21 26
16 21 29
16 21 32
16 22 25
16 22 28
16 22 31
16 22 34
16 23 24
16 23 27
16 23 30
16 23 33
16 24 26
16 24 29
16 24 32
16 25 28
16 25 31
16 25 34
16 26 27
16 26 30
16 26 33
16 27 29
16 27 32
16 28 31
16 28 34
16 29 30
16 29 33
16 30 32
16 31 34
16 32 33
17 18 19
17 18 22
17 18 25
17 18 28
17 18 31
17 18 34
17 19 21
17 19 24
17 19 27
17 19 30
17 19 33
17 20 23
17 20 26
17 20 29
17 20 32
17 21 22
17 21 25
17 21 28
17 21 31
17 21 34
17 22 24
17 22 27
17 22 30
17 22 33
17 23 26
17 23 29
17 23 32
17 24 25
17 24 28
17 24 31
17 24 34
17 25 27
17 25 30
17 25 33
17 26 29
17 26 32
17 27 28
17 27 31
17 27 34
17 28 30
17 28 33
17 29 32
17 30 31
17 30 34
17 31 33
17 33 34
18 19 20
18 19 23
18 19 26
18 19 29
18 19 32
18 20 22
18 20 25
18 20 28
18 20 31
18 20 34
18 21 24
18 21 27
18 21 30
18 21 33
18 22 23
18 22 26
18 22 29
18 22 32
18 23 25
18 23 28
18 23 31
18 23 34
18 24 27
18 24 30
18 24 33
18 25 26
18 25 29
18 25 32
18 26 28
18 26 31
18 26 34
18 27 30
18 27 33
18 28 29
18 28 32
18 29 31
18 29 34
18 30 33
18 31 32
18 32 34
19 20 21
19 20 24
19 20 27
19 20 30
19 20 33
19 21 23
19 21 26
19 21 29
19 21 32
19 22 25
19 22 28
19 22 31
19 22 34
19 23 24
19 23 27
19 23 30
19 23 33
19 24 26
19 24 29
19 24 32
19 25 28
19 25 31
19 25 34
19 26 27
19 26 30
19 26 33
19 27 29
19 27 32
19 28 31
19 28 34
19 29 30
19 29 33
19 30 32
19 31 34
19 32 33
20 21 22
20 21 25
20 21 28
20 21 31
20 21 34
20 22 24
20 22 27
20 22 30
20 22 33
20 23 26
20 23 29
20 23 32
20 24 25
20 24 28
20 24 31
20 24 34
20 25 27
20 25 30
20 25 33
20 26 29
20 26 32
20 27 28
20 27 31
20 27 34
20 28 30
20 28 33
20 29 32
20 30 31
20 30 34
20 31 33
20 33 34
21 22 23
21 22 26
21 22 29
21 22 32
21 23 25
21 23 28
21 23 31
21 23 34
21 24 27
21 24 30
21 24 33
21 25 26
21 25 29
21 25 32
21 26 28
21 26 31
21 26 34
21 27 30
21 27 33
21 28 29
21 28 32
21 29 31
21 29 34
21 30 33
21 31 32
21 32 34
22 23 24
22 23 27
22 23 30
22 23 33
22 24 26
22 24 29
22 24 32
22 25 28
22 25 31
22 25 34
22 26 27
22 26 30
22 26 33
22 27 29
22 27 32
22 28 31
22 28 34
22 29 30
22 29 33
22 30 32
22 31 34
22 32 33
23 24 25
23 24 28
23 24 31
23 24 34
23 25 27
23 25 30
23 25 33
23 26 29
23 26 32
23 27 28
23 27 31
23 27 34
23 28 30
23 28 33
23 29 32
23 30 31
23 30 34
23 31 33
23 33 34
24 25 26
24 25 29
24 25 32
24 26 28
24 26 31
24 26 34
24 27 30
24 27 33
24 28 29
24 28 32
24 29 31
24 29 34
24 30 33
24 31 32
24 32 34
25 26 27
25 26 30
25 26 33
25 27 29
25 27 32
25 28 31
25 28 34
25 29 30
25 29 33
25 30 32
25 31 34
25 32 33
26 27 28
26 27 31
26 27 34
26 28 30
26 28 33
26 29 32
26 30 31
26 30 34
26 31 33
26 33 34
27 28 29
27 28 32
27 29 31
27 29 34
27 30 33
27 31 32
27 32 34
28 29 30
28 29 33
28 30 32
28 31 34
28 32 33
29 30 31
29 30 34
29 31 33
29 33 34
30 31 32
30 32 34
31 32 33
32 33 34
